ID,Name,ID,Name,IATACountryCode,ICAOCode,City,CityName,IATACode,IATACountryCode,ICAOCode,Latitude,Longitude,TimeZone
arp_dno_br,Dianópolis Airport,,,,,,Dianopolis,DNO,BR,SWDN,-11.595423,-46.84742,America/Araguaina
arp_jnz_cn,Jinzhou Bay Airport,,,,,,Jinzhou,JNZ,CN,ZYJZ,41.1014,121.062,Asia/Shanghai
arp_mje_mh,Majkin Airport,,,,,,Majkin,MJE,MH,,7.833333,168.16667,Pacific/Majuro
arp_ixp_in,Pathankot Airport,,,,,,Pathankot,IXP,IN,VIPK,32.23441,75.63351,Asia/Kolkata
arp_tpp_pe,Tarapoto Airport,,,,,,Tarapoto,TPP,PE,SPST,-6.509843,-76.37181,America/Lima
arp_amf_pg,Ama Airport,,,,,,Ama,AMF,PG,AYAA,-4.101175,141.67004,Pacific/Port_Moresby
arp_bgk_bz,Big Creek Airport,,,,,,Big Creek,BGK,BZ,,16.52059,-88.40981,America/Belize
arp_bdx_us,Broadus Airport,,,,,,Broadus,BDX,US,,45.47061,-105.45829,America/Denver
arp_izo_jp,Izumo Airport,,,,,,Izumo,IZO,JP,RJOC,35.413925,132.88872,Asia/Tokyo
arp_fwh_us,NAS Fort Worth JRB/Carswell Field,,,,,,Fort Worth,FWH,US,KNFW,32.7692,-97.4415,America/Chicago
arp_wsu_pg,Wasu Airport,,,,,,Wasu,WSU,PG,,-5.962062,147.19664,Pacific/Port_Moresby
arp_ako_us,Colorado Plains Regional Airport,,,,,,Akron,AKO,US,KAKO,40.175472,-103.22208,America/Denver
arp_fdh_de,Friedrichshafen Airport,,,,,,Friedrichshafen,FDH,DE,EDNY,47.671997,9.514812,Europe/Berlin
arp_sgm_mx,San Ignacio Airfield,,,,,,San Ignacio,SGM,MX,,27.296442,-112.93807,America/Mazatlan
arp_ole_us,Cattaraugus County Olean Airport,,,,,,Olean,OLE,US,KOLE,42.24223,-78.371635,America/New_York
arp_mpj_us,Petit Jean Park Airport,,,,,,Morrilton,MPJ,US,KMPJ,35.13907,-92.909065,America/Chicago
arp_sso_br,São Lourenço Airport,,,,,,São Lourenço,SSO,BR,SNLO,-22.090948,-45.04455,America/Sao_Paulo
arp_llf_cn,Yongzhou Lingling Airport,,,,,,Yongzhou,LLF,CN,ZGLG,26.340038,111.61429,Asia/Shanghai
arp_isj_mx,Isla Mujeres Airport,,,,,,Isla Mujeres,ISJ,MX,MMIM,21.245453,-86.74013,America/Cancun
arp_prm_pt,Portimão Airport,,,,,,Portimão,PRM,PT,LPPM,37.14877,-8.582632,Europe/Lisbon
arp_shf_cn,Shihezi Huayuan Airport,,,,,,Shihezi,SHF,CN,ZWHZ,44.331814,86.11867,Asia/Shanghai
arp_atq_in,Sri Guru Ram Dass Jee International Airport,,,,,,Amritsar,ATQ,IN,VIAR,31.707602,74.80203,Asia/Kolkata
arp_aff_us,United States Air Force Academy Airfield,cit_cos_us,Colorado Springs,US,,,Colorado Springs,AFF,US,KAFF,38.970444,-104.814705,America/Denver
arp_ycz_ca,Fairmont Hot Springs Airport,,,,,,Fairmont Hot Springs,YCZ,CA,CYCZ,50.328373,-115.87374,America/Edmonton
arp_faq_pg,Frieda River Airport,,,,,,Frieda River,FAQ,PG,AYFR,-5.16667,145.817,Pacific/Port_Moresby
arp_kyt_mm,Kyauktu Airport,,,,,,Kyauktu,KYT,MM,VYKU,21.39974,94.13286,Asia/Yangon
arp_var_bg,Varna Airport,,,,,,Varna,VAR,BG,LBWN,43.233234,27.825647,Europe/Sofia
arp_spj_gr,Sparti Airport,,,,,,Sparta,SPJ,GR,LGSP,36.973694,22.525984,Europe/Athens
arp_tmf_mv,Thimarafushi Airport,,,,,,Thimarafushi,TMF,MV,VRNT,2.211404,73.15326,Indian/Maldives
arp_ats_us,Artesia Municipal Airport,,,,,,Artesia,ATS,US,KATS,32.852093,-104.46464,America/Denver
arp_yra_ca,Gamètì/Rae Lakes Airport,,,,,,Gamètì,YRA,CA,CYRA,64.11604,-117.30896,America/Yellowknife
arp_ypm_ca,Pikangikum Airport,,,,,,Pikangikum,YPM,CA,CYPM,51.819855,-93.9737,America/Winnipeg
arp_qro_mx,Querétaro Intercontinental Airport,,,,,,Querétaro,QRO,MX,MMQT,20.619167,-100.18695,America/Mexico_City
arp_rhp_np,Ramechhap Airport,,,,,,Ramechhap,RHP,NP,VNRC,27.392925,86.05921,Asia/Kathmandu
arp_sgw_us,Saginaw Seaplane Base,,,,,,Saginaw Bay,SGW,US,,56.886223,-134.15816,America/Sitka
arp_cdn_us,Woodward Field,,,,,,Camden,CDN,US,KCDN,34.283604,-80.56484,America/New_York
arp_kmu_so,Kisimayu Airport,,,,,,Kismayo,KMU,SO,HCMK,-0.376952,42.460323,Africa/Mogadishu
arp_mbv_pg,Masa Airport,,,,,,Masa,MBV,PG,,-6.345107,147.59099,Pacific/Port_Moresby
arp_nmg_pa,San Miguel Airport,,,,,,San Miguel,NMG,PA,,8.455569,-78.93468,America/Panama
arp_tib_co,Tibú Airport,,,,,,Tibú,TIB,CO,SKTB,8.631219,-72.732414,America/Bogota
arp_tof_ru,Bogashevo Airport,,,,,,Tomsk,TOF,RU,UNTT,56.38397,85.20851,Asia/Tomsk
arp_cll_us,Easterwood Airport,,,,,,College Station,CLL,US,KCLL,30.590107,-96.364395,America/Chicago
arp_gef_sb,Geva Airport,,,,,,Liangia,GEF,SB,AGEV,-7.576181,156.59723,Pacific/Guadalcanal
arp_kes_ca,Kelsey Airport,,,,,,Kelsey,KES,CA,CZEE,56.037598,-96.50967,America/Winnipeg
arp_krq_ua,Kramatorsk Airport,,,,,,Kramatorsk,KRQ,UA,UKCK,48.7056,37.6289,Europe/Kiev
arp_lcf_gt,Las Vegas Airport,,,,,,Rio Dulce,LCF,GT,MGRD,15.732941,-88.58605,America/Guatemala
arp_mss_us,Massena International Airport,,,,,,Massena,MSS,US,KMSS,44.935875,-74.845245,America/New_York
arp_mvk_au,Mulka Airport,,,,,,Mulka,MVK,AU,YMUK,-28.34801,138.65,Australia/Adelaide
arp_oye_ga,Oyem Airport,,,,,,Oyem,OYE,GA,FOGO,1.537614,11.578573,Africa/Libreville
arp_ipz_cr,San Isidro de El General Airport,,,,,,San Isidro de El Gener,IPZ,CR,MRSI,9.348611,-83.7125,America/Costa_Rica
arp_beh_us,Southwest Michigan Regional Airport,,,,,,Benton Harbor,BEH,US,KBEH,42.128338,-86.42781,America/Detroit
arp_otc_td,Bol-Bérim Airport,,,,,,Bol,OTC,TD,FTTL,13.443275,14.739019,Africa/Ndjamena
arp_hmi_cn,Hami Airport,,,,,,Hami,HMI,CN,ZWHM,42.8414,93.6692,Asia/Shanghai
arp_ist_tr,Istanbul Airport,cit_ist_tr,Istanbul,TR,,,Istanbul,IST,TR,LTFM,41.275276,28.751944,Europe/Istanbul
arp_mhu_au,Mount Hotham Airport,,,,,,Mount Hotham,MHU,AU,YHOT,-37.047966,147.33582,Australia/Hobart
arp_ncg_mx,Nuevo Casas Grandes Airport,,,,,,Nuevo Casas Grandes,NCG,MX,MMCG,30.398966,-107.87466,America/Mazatlan
arp_por_fi,Pori Airport,,,,,,Pori,POR,FI,EFPO,61.463444,21.79749,Europe/Helsinki
arp_csx_cn,Changsha Huanghua International Airport,,,,,,Changsha,CSX,CN,ZGHA,28.192932,113.22041,Asia/Shanghai
arp_fli_is,Holt Airport,,,,,,Flateyri,FLI,IS,,66.014206,-23.441727,Atlantic/Reykjavik
arp_yqj_ca,Quadra Island Airport,,,,,,Quadra Island,YQJ,CA,,50.063675,-125.22881,America/Vancouver
arp_qra_za,Rand Airport,cit_jnb_za,Johannesburg,ZA,,,Johannesburg,QRA,ZA,FAGM,-26.242023,28.151623,Africa/Johannesburg
arp_rie_us,Rice Lake Regional Airport,,,,,,Rice Lake,RIE,US,KRPD,45.418907,-91.77222,America/Chicago
arp_asm_er,Asmara International Airport,,,,,,Asmara,ASM,ER,HHAS,15.285445,38.901226,Africa/Asmara
arp_bck_au,Bolwarra Airport,,,,,,Bolwarra,BCK,AU,YBWR,-17.38765,144.16922,Australia/Brisbane
arp_mea_br,Macaé Airport,,,,,,Macaé,MEA,BR,SBME,-22.342916,-41.76585,America/Sao_Paulo
arp_sbe_pg,Suabi Airport,,,,,,Suabi,SBE,PG,AYSA,-6.104381,142.28067,Pacific/Port_Moresby
arp_ztb_ca,Tête-à-la-Baleine Airport,,,,,,Tête-à-la-Baleine,ZTB,CA,CTB6,50.674446,-59.383606,America/Blanc-Sablon
arp_zen_pg,Zenag Airport,,,,,,Zenag,ZEN,PG,,-6.951269,146.61604,Pacific/Port_Moresby
arp_har_us,Capital City Airport,cit_har_us,Harrisburg,US,,,Harrisburg,HAR,US,KCXY,40.217712,-76.85158,America/New_York
arp_gon_us,Groton–New London Airport,,,,,,New London/Groton,GON,US,KGON,41.330616,-72.04615,America/New_York
arp_zuh_cn,Zhuhai Jinwan Airport,,,,,,Zhuhai,ZUH,CN,ZGSD,22.007235,113.3773,Asia/Shanghai
arp_wwt_us,Newtok Airport,,,,,,Newtok,WWT,US,PAEW,60.937717,-164.63835,America/Nome
arp_nca_tc,North Caicos Airport,,,,,,North Caicos,NCA,TC,MBNC,21.918016,-71.93947,America/Grand_Turk
arp_maz_pr,Eugenio María de Hostos Airport,,,,,,Mayaguez,MAZ,PR,TJMZ,18.255524,-67.148445,America/Puerto_Rico
arp_iri_tz,Iringa Airport,,,,,,Iringa,IRI,TZ,HTIR,-7.676313,35.752033,Africa/Dar_es_Salaam
arp_koa_us,Kona International Airport,,,,,,Kona,KOA,US,PHKO,19.73785,-156.04427,Pacific/Honolulu
arp_lrh_fr,La Rochelle-Île de Ré Airport,,,,,,Île de Ré/La Rochelle,LRH,FR,LFBH,46.17829,-1.195323,Europe/Paris
arp_bed_us,Laurence G Hanscom Field,,,,,,Bedford,BED,US,KBED,42.467823,-71.28922,America/New_York
arp_mfc_ls,Mafeteng Airport,,,,,,Mafeteng,MFC,LS,FXMF,-29.80133,27.242744,Africa/Maseru
arp_rki_id,Rokot Airport,,,,,,Rokot,RKI,ID,WIBR,-2.098828,99.70532,Asia/Jakarta
arp_mwk_id,Tarempa Airport,,,,,,Matak,MWK,ID,WIOM,3.346672,106.25768,Asia/Jakarta
arp_ude_nl,Volkel Air Base,,,,,,Uden,UDE,NL,EHVK,51.659565,5.705331,Europe/Amsterdam
arp_sco_kz,Aktau Airport,,,,,,Aktau,SCO,KZ,UATE,43.858315,51.089813,Asia/Aqtau
arp_bng_us,Banning Municipal Airport,,,,,,Banning,BNG,US,KBNG,33.922676,-116.85219,America/Los_Angeles
arp_eoz_ve,Elorza Airport,,,,,,Elorza,EOZ,VE,SVEZ,7.060464,-69.49645,America/Caracas
arp_tac_ph,Daniel Z. Romualdez Airport,,,,,,Tacloban,TAC,PH,RPVA,11.230338,125.028465,Asia/Manila
arp_map_pg,Mamai Airport,,,,,,Mamai,MAP,PG,,-10.290537,149.52122,Pacific/Port_Moresby
arp_pnz_br,Petrolina Airport,,,,,,Petrolina,PNZ,BR,SBPL,-9.364,-40.567314,America/Recife
arp_mpd_pk,Sindhri Airport,,,,,,Mirpur Khas,MPD,PK,,25.6848,69.075226,Asia/Karachi
arp_tch_ga,Tchibanga Airport,,,,,,Tchibanga,TCH,GA,FOOT,-2.849999,11.017,Africa/Libreville
arp_ttl_fj,Turtle Island Seaplane Base,,,,,,Nanuya Levu,TTL,FJ,NFUL,-16.966,177.368,Pacific/Fiji
arp_hld_cn,Hulunbuir Hailar Airport,,,,,,Hailar,HLD,CN,ZBLA,49.207775,119.824684,Asia/Shanghai
arp_gdt_tc,JAGS McCartney International Airport,,,,,,Cockburn Town,GDT,TC,MBGT,21.443361,-71.144165,America/Grand_Turk
arp_sit_us,Sitka Rocky Gutierrez Airport,,,,,,Sitka,SIT,US,PASI,57.048515,-135.36269,America/Sitka
arp_acz_ir,Zabol Airport,,,,,,Zabol,ACZ,IR,OIZB,31.08758,61.543633,Asia/Tehran
arp_ebo_mh,Ebon Airport,,,,,,Ebon Atoll,EBO,MH,,4.598771,168.7529,Asia/Anadyr
arp_gnv_us,Gainesville Regional Airport,,,,,,Gainesville,GNV,US,KGNV,29.68827,-82.27424,America/New_York
arp_rmb_om,Buraimi Airport,,,,,,Buraimi,RMB,OM,OOBR,24.241774,55.78271,Asia/Muscat
arp_yqm_ca,Greater Moncton Roméo LeBlanc International Airport,,,,,,Moncton,YQM,CA,CYQM,46.113594,-64.68108,America/Moncton
arp_uir_au,Quirindi Airport,,,,,,Quirindi,UIR,AU,YQDI,-31.500301,150.51634,Australia/Sydney
arp_siw_id,Sibisa Airport,,,,,,Parapat,SIW,ID,WIMP,2.600188,98.96377,Asia/Jakarta
arp_sbz_ro,Sibiu International Airport,,,,,,Sibiu,SBZ,RO,LRSB,45.786465,24.09144,Europe/Bucharest
arp_utn_za,Upington Airport,,,,,,Upington,UTN,ZA,FAUP,-28.408297,21.257648,Africa/Johannesburg
arp_aaa_pf,Anaa Airport,,,,,,Anaa,AAA,PF,NTGA,-17.3526,-145.51,Pacific/Tahiti
arp_zgs_ca,La Romaine Airport,,,,,,La Romaine,ZGS,CA,,50.25971,-60.679417,America/Blanc-Sablon
arp_ryl_zw,Royal Airstrip,,,,,,Lower Zambezi National Park,RYL,ZW,,-15.7267,29.2967,Africa/Lusaka
arp_ljn_us,Texas Gulf Coast Regional Airport,,,,,,Lake Jackson/Angleton,LJN,US,KLBX,29.1098,-95.461,America/Chicago
arp_yqi_ca,Yarmouth Airport,,,,,,Yarmouth,YQI,CA,CYQI,43.828407,-66.087685,America/Halifax
arp_clz_ve,Calabozo Airport,,,,,,Calabozo,CLZ,VE,SVCL,8.924879,-67.416176,America/Caracas
arp_cop_us,Cooperstown-Westville Airport,,,,,,Cooperstown,COP,US,,42.62877,-74.89131,America/New_York
arp_lpx_lv,Liepāja International Airport,,,,,,Liepāja,LPX,LV,EVLA,56.517918,21.09602,Europe/Riga
arp_lip_br,Lins Airport,,,,,,Lins,LIP,BR,,-21.664082,-49.73111,America/Sao_Paulo
arp_ppz_ve,Puerto Paez Airport,,,,,,Puerto Paez,PPZ,VE,,6.221996,-67.451065,America/Caracas
arp_tei_in,Tezu Airport,,,,,,Tezu,TEI,IN,VETJ,27.94089,96.134315,Asia/Kolkata
arp_dnx_sd,Galegu Airport,,,,,,Dinder,DNX,SD,HSGG,12.533,35.067,Africa/Khartoum
arp_gmn_nz,Greymouth Airport,,,,,,Greymouth,GMN,NZ,NZGM,-42.459488,171.19054,Pacific/Auckland
arp_kgr_au,Kulgera Airport,,,,,,Kulgera,KGR,AU,,-25.842167,133.29364,Australia/Darwin
arp_ygl_ca,La Grande Rivière Airport,,,,,,La Grande Riviere,YGL,CA,CYGL,53.62553,-77.702324,America/Toronto
arp_ram_au,Ramingining Airport,,,,,,Ramingining,RAM,AU,YRNG,-12.356542,134.89561,Australia/Darwin
arp_yws_ca,Whistler Airport,,,,,,Whistler,YWS,CA,CAE5,50.143604,-122.94897,America/Vancouver
arp_fta_vu,Futuna Airport,,,,,,Futuna Island,FTA,VU,NVVF,-19.5164,170.232,Pacific/Efate
arp_sdv_il,Sde Dov Airport,cit_tlv_il,Tel Aviv-Yafo,IL,,,Tel Aviv,SDV,IL,LLSD,32.105465,34.783985,Asia/Jerusalem
arp_lyr_no ,"Svalbard Airport, Longyear",,,,,,Longyearbyen,LYR,NO,ENSB,78.24609,15.465581,Arctic/Longyearbyen
arp_kiv_md,Chișinău International Airport,,,,,,Chisinau,KIV,MD,LUKK,46.931503,28.93312,Europe/Chisinau
arp_dwd_sa,Dawadmi Domestic Airport,,,,,,Dawadmi,DWD,SA,OEDM,24.448557,44.122444,Asia/Riyadh
arp_hac_jp,Hachijojima Airport,,,,,,Hachijojima,HAC,JP,RJTH,33.115646,139.78378,Asia/Tokyo
arp_tno_cr,Tamarindo Airport,,,,,,Tamarindo,TNO,CR,MRTM,10.313963,-85.815285,America/Costa_Rica
arp_tgh_vu,Tongoa Airport,,,,,,Tongoa Island,TGH,VU,NVST,-16.891068,168.55118,Pacific/Efate
arp_cym_us,Chatham Seaplane Base,,,,,,Chatham,CYM,US,,57.514923,-134.94614,America/Sitka
arp_grx_es,Federico Garcia Lorca Airport,,,,,,Granada,GRX,ES,LEGR,37.18817,-3.778146,Europe/Madrid
arp_hzp_ca,Fort Mackay / Horizon Airport,,,,,,Fort Mackay,HZP,CA,CYNR,57.3817,-111.701,America/Edmonton
arp_shr_us,Sheridan County Airport,,,,,,Sheridan,SHR,US,KSHR,44.7705,-106.980606,America/Denver
arp_xsb_ae,Sir Bani Yas Airport,,,,,,Sir Bani Yas Island,XSB,AE,OMBY,24.2835,52.58115,Asia/Dubai
arp_etn_us,Eastland Municipal Airport,,,,,,Eastland,ETN,US,,32.414143,-98.81016,America/Chicago
arp_lva_fr,Laval-Entrammes Airport,,,,,,Laval,LVA,FR,LFOV,48.031452,-0.742024,Europe/Paris
arp_mrg_au,Mareeba Airport,,,,,,Mareeba,MRG,AU,YMBA,-17.068846,145.4187,Australia/Brisbane
arp_diw_lk,Mawella Lagoon Airport,,,,,,Dickwella,DIW,LK,,5.990472,80.73318,Asia/Colombo
arp_ofi_ci,Ouango Fitini Airport,,,,,,Ouango Fitini,OFI,CI,DIOF,9.598616,-4.050618,Africa/Abidjan
arp_fpy_us,Perry-Foley Airport,,,,,,Perry,FPY,US,,30.074833,-83.57826,America/New_York
arp_yml_ca,Charlevoix Airport,,,,,,Charlevoix,YML,CA,CYML,47.598415,-70.228676,America/Toronto
arp_myk_us,May Creek Airport,,,,,,May Creek,MYK,US,,61.336056,-142.68636,America/Anchorage
arp_mzq_za,Mkuze Airport,,,,,,Mkuze,MZQ,ZA,FAMU,-27.6261,32.0443,Africa/Johannesburg
arp_pnu_us,Panguitch Municipal Airport,,,,,,Panguitch,PNU,US,,37.845226,-112.392075,America/Denver
arp_uai_tl,Suai Airport,,,,,,Suai,UAI,TL,WPDB,-9.302495,125.286514,Asia/Dili
arp_tos_no,Tromsø Airport,,,,,,Tromsø,TOS,NO,ENTC,69.68262,18.917582,Europe/Oslo
arp_sug_ph,Surigao Airport,,,,,,Surigao City,SUG,PH,RPMS,9.758007,125.48133,Asia/Manila
arp_whl_au,Welshpool Airport,,,,,,Welshpool,WHL,AU,,-38.68225,146.44867,Australia/Melbourne
arp_baj_pg,Bali Airport,,,,,,Bali,BAJ,PG,,-4.883852,149.12288,Pacific/Port_Moresby
arp_boc_pa,"Bocas del Toro ""Isla Colón"" International Airport",,,,,,Isla Colón,BOC,PA,MPBO,9.340767,-82.24921,America/Panama
arp_gln_ma,Goulimime Airport,,,,,,Guelmim,GLN,MA,GMAG,29.022821,-10.050883,Africa/Casablanca
arp_pvr_mx,Licenciado Gustavo Díaz Ordaz International Airport,,,,,,Puerto Vallarta,PVR,MX,MMPR,20.680307,-105.25319,America/Mexico_City
arp_sjd_mx,Los Cabos International Airport,,,,,,San José del Cabo,SJD,MX,MMSD,23.148668,-109.719635,America/Mazatlan
arp_pyg_in,Pakyong Airport,,,,,,Gangtok,PYG,IN,VEPY,27.226665,88.587326,Asia/Kolkata
arp_bfj_cn,Bijie Feixiong Airport,,,,,,Bijie,BFJ,CN,ZUBJ,27.267065,105.4721,Asia/Shanghai
arp_fuj_jp,Fukue Airport,,,,,,Fukue,FUJ,JP,RJFE,32.66681,128.83453,Asia/Tokyo
arp_xlw_de,Lemwerder Airport,,,,,,Lemwerder,XLW,DE,EDWD,53.147762,8.621757,Europe/Berlin
arp_juv_gl,Upernavik Airport,,,,,,Upernavik,JUV,GL,BGUK,72.79013,-56.130585,America/Godthab
arp_vqs_pr,Antonio Rivera Rodríguez Airport,,,,,,Vieques,VQS,PR,TJVQ,18.135471,-65.490654,America/Puerto_Rico
arp_npt_us,Newport State Airport,,,,,,Newport,NPT,US,,41.532295,-71.28091,America/New_York
arp_rta_fj,Rotuma Airport,,,,,,Rotuma,RTA,FJ,NFNR,-12.4825,177.071,Pacific/Fiji
arp_ybx_ca,Lourdes-de-Blanc-Sablon Airport,,,,,,Blanc-Sablon,YBX,CA,CYBX,51.44378,-57.186977,America/Blanc-Sablon
arp_yqc_ca,Quaqtaq Airport,,,,,,Quaqtaq,YQC,CA,CYHA,61.04683,-69.61956,America/Toronto
arp_tml_gh,Tamale Airport,,,,,,Tamale,TML,GH,DGLE,9.555791,-0.862839,Africa/Accra
arp_drv_mv,Dharavandhoo Airport,,,,,,Roseau,DRV,MV,VRMD,5.155741,73.13147,Indian/Maldives
arp_tna_cn,Jinan Yaoqiang International Airport,,,,,,Jinan,TNA,CN,ZSJN,36.8572,117.216,Asia/Shanghai
arp_qrw_ng,Warri Airport,,,,,,Warri,QRW,NG,DNSU,5.595298,5.818531,Africa/Lagos
arp_eda_us,Edna Bay Airport,,,,,,Edna Bay,EDA,US,,55.95123,-133.66658,America/Sitka
arp_utt_za,Mthatha Airport,,,,,,Mthatha,UTT,ZA,FAUT,-31.547024,28.673155,Africa/Johannesburg
arp_obe_us,Okeechobee County Airport,,,,,,Okeechobee,OBE,US,KOBE,27.264767,-80.85056,America/New_York
arp_ubt_br,Ubatuba Airport,,,,,,Ubatuba,UBT,BR,SDUB,-23.440886,-45.0745,America/Sao_Paulo
arp_oom_au,Cooma Snowy Mountains Airport,,,,,,Cooma,OOM,AU,YCOM,-36.29859,148.97282,Australia/Sydney
arp_ckn_us,Crookston Municipal Airport,,,,,,Crookston,CKN,US,KCKN,47.841248,-96.62007,America/Chicago
arp_dbo_au,Dubbo City Regional Airport,,,,,,Dubbo,DBO,AU,YSDU,-32.21778,148.57228,Australia/Sydney
arp_inz_dz,In Salah Airport,,,,,,In Salah,INZ,DZ,DAUI,27.251318,2.510911,Africa/Algiers
arp_ksy_tr,Kars Harakani Airport,,,,,,Kars,KSY,TR,LTCF,40.561867,43.113804,Europe/Istanbul
arp_loq_bw,Lobatse Airport,,,,,,Lobatse,LOQ,BW,FBLO,-25.19707,25.714207,Africa/Gaborone
arp_vds_no,Vadsø Airport,,,,,,Vadsø,VDS,NO,ENVD,70.06506,29.842781,Europe/Oslo
arp_nla_zm,Simon Mwansa Kapwepwe International Airport,,,,,,Ndola,NLA,ZM,FLND,-12.99643,28.663118,Africa/Lusaka
arp_teg_bf,Tenkodogo Airport,,,,,,Tenkodogo,TEG,BF,DFET,11.801448,-0.369968,Africa/Ouagadougou
arp_bir_np,Biratnagar Airport,,,,,,Biratnagar,BIR,NP,VNVT,26.482334,87.26473,Asia/Kathmandu
arp_blp_pe,Huallaga Airport,,,,,,Bellavista,BLP,PE,SPBL,-7.060624,-76.58271,America/Lima
arp_ohe_cn,Mohe Gulian Airport,,,,,,Mohe,OHE,CN,ZYMH,52.92404,122.42032,Asia/Shanghai
arp_fmo_de,Münster Osnabrück International Airport,,,,,,Münster,FMO,DE,EDDG,52.133244,7.688513,Europe/Berlin
arp_pgh_in,Pantnagar Airport,,,,,,Pantnagar,PGH,IN,VIPT,29.032621,79.47357,Asia/Kolkata
arp_rmg_us,Richard B. Russell Airport,,,,,,Rome,RMG,US,KRMG,34.351315,-85.159615,America/New_York
arp_etr_ec,Santa Rosa International Airport,,,,,,Santa Rosa,ETR,EC,SERO,-3.443036,-79.99651,America/Guayaquil
arp_agf_fr,Agen La Garenne Airport,,,,,,Agen,AGF,FR,LFBA,44.174812,0.59355,Europe/Paris
arp_sob_hu,Hévíz–Balaton Airport,,,,,,Hévíz,SOB,HU,LHSM,46.68569,17.158815,Europe/Budapest
arp_kqr_au,Karara Airport,,,,,,Karara,KQR,AU,YKAR,-29.217028,116.6863,Australia/Perth
arp_red_us,Mifflin County Airport,,,,,,Lewistown/Reedsville,RED,US,KRVL,40.67693,-77.62654,America/New_York
arp_oyn_au,Ouyen Airport,,,,,,Ouyen,OYN,AU,YOUY,-35.089405,142.34859,Australia/Melbourne
arp_vda_il,Ovda Airport,,,,,,Ovda,VDA,IL,LLOV,29.948261,34.938026,Asia/Jerusalem
arp_kbs_sl,Bo Airport,,,,,,Bo,KBS,SL,GFBO,7.94418,-11.761222,Africa/Freetown
arp_ylj_ca,Meadow Lake Airport,,,,,,Meadow Lake,YLJ,CA,CYLJ,54.125923,-108.51937,America/Regina
arp_mdu_pg,Mendi Airport,,,,,,Mendi,MDU,PG,AYMN,-6.147142,143.65724,Pacific/Port_Moresby
arp_cwl_gb,Cardiff Airport,,,,,,Cardiff,CWL,GB,EGFF,51.397545,-3.342804,Europe/London
arp_bki_my,Kota Kinabalu International Airport,,,,,,Kota Kinabalu,BKI,MY,WBKK,5.92272,116.05015,Asia/Kuching
arp_nmc_bs,Norman's Cay Airport,,,,,,Norman's Cay,NMC,BS,MYEN,24.5943,-76.8202,America/Nassau
arp_ony_us,Olney Municipal Airport,,,,,,Olney,ONY,US,KONY,33.34975,-98.81914,America/Chicago
arp_tgg_my,Sultan Mahmud Airport,,,,,,Kuala Terengganu,TGG,MY,WMKN,5.38089,103.10421,Asia/Kuala_Lumpur
arp_efl_gr,Kefalonia Cephalonia International Airport,,,,,,Kefallinia,EFL,GR,LGKF,38.119812,20.502716,Europe/Athens
arp_klw_us,Klawock Airport,,,,,,Klawock,KLW,US,PAKW,55.580276,-133.07301,America/Sitka
arp_mlx_tr,Malatya Erhaç Airport,,,,,,Malatya,MLX,TR,LTAT,38.439632,38.10433,Europe/Istanbul
arp_apz_ar,Zapala Airport,,,,,,Zapala,APZ,AR,SAHZ,-38.975838,-70.11112,America/Argentina/Salta
arp_acl_co,Aguaclara Airport,,,,,,Aguaclara,ACL,CO,,4.753611,-73.00278,America/Bogota
arp_bca_cu,Gustavo Rizo Airport,,,,,,Baracoa,BCA,CU,MUBA,20.363514,-74.50567,America/Havana
arp_nbo_ke,Jomo Kenyatta International Airport,cit_nbo_ke,Nairobi,KE,,,Nairobi,NBO,KE,HKJK,-1.320975,36.926933,Africa/Nairobi
arp_xmc_au,Mallacoota Airport,,,,,,Mallacoota,XMC,AU,YMCO,-37.599625,149.7195,Australia/Hobart
arp_mua_sb,Munda Airport,,,,,,Munda,MUA,SB,AGGM,-8.327456,157.26303,Pacific/Guadalcanal
arp_aji_tr,Ağrı Airport,,,,,,Agri,AJI,TR,LTCO,39.654846,43.02465,Europe/Istanbul
arp_gal_us,Edward G. Pitka Sr. Airport,,,,,,Galena,GAL,US,PAGA,64.73647,-156.9422,America/Anchorage
arp_lnq_pg,Loani Airport,,,,,,Loani,LNQ,PG,,-10.310217,150.33427,Pacific/Port_Moresby
arp_gov_au,Gove Airport,,,,,,Nhulunbuy,GOV,AU,YPGV,-12.26962,136.82022,Australia/Darwin
arp_pom_pg,Jacksons International Airport,,,,,,Port Moresby,POM,PG,AYPY,-9.44243,147.21928,Pacific/Port_Moresby
arp_jgs_cn,Jinggangshan Airport,,,,,,Ji'an,JGS,CN,ZSJA,26.854752,114.74331,Asia/Shanghai
arp_muh_eg,Mersa Matruh Airport,,,,,,Mersa Matruh,MUH,EG,HEMM,31.32508,27.221874,Africa/Cairo
arp_tzo_mg,Tsimiroro Airport,,,,,,Ankisatra,TZO,MG,,-20.2847,44.3176,Indian/Antananarivo
arp_jqa_gl,Qaarsut Airport,,,,,,Qaarsut,JQA,GL,BGUQ,70.73403,-52.69576,America/Godthab
arp_tga_sg,Tengah Air Base,cit_sin_sg,Singapore,SG,,,Singapore,TGA,SG,WSAT,1.385789,103.70862,Asia/Singapore
arp_wto_mh,Wotho Island Airport,,,,,,Wotho Island,WTO,MH,,10.173469,166.0024,Pacific/Majuro
arp_kzr_tr,Zafer Airport,,,,,,Kutahya,KZR,TR,LTBZ,39.113113,30.1282,Europe/Istanbul
